id,type,lat,lon,data
665073069,Walkable Bridge,53.593261,-1.8546641,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1""}"
24393497,Walkable Bridge,52.3592698,-1.7206874,"{""bicycle"": ""permissive"", ""bridge"": ""yes"", ""bridge_ref"": ""67"", ""foot"": ""designated"", ""highway"": ""footway"", ""layer"": ""1"", ""source"": ""survey"", ""surface"": ""unpaved"", ""towpath"": ""yes""}"
1385590042,Walkable Bridge,51.7435345,-0.0330823,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""foot"": ""designated"", ""highway"": ""footway"", ""layer"": ""1"", ""lit"": ""no"", ""prow_ref"": ""Hoddesdon FP 41"", ""source:designation"": ""hertfordshire_county_council_prow_gis_data"", ""source:prow_ref"": ""hertfordshire_county_council_prow_gis_data"", ""surface"": ""asphalt""}"
230576073,Walkable Bridge,51.5388937,-0.295416,"{""bicycle"": ""designated"", ""bridge"": ""yes"", ""bridge_ref"": ""11aa"", ""foot"": ""designated"", ""highway"": ""cycleway"", ""layer"": ""1"", ""lit"": ""no"", ""oneway"": ""no"", ""segregated"": ""no"", ""surface"": ""asphalt""}"
1164671783,Walkable Bridge,55.9444394,-3.669205,"{""bicycle"": ""no"", ""bridge"": ""boardwalk"", ""foot"": ""yes"", ""highway"": ""path"", ""horse"": ""no"", ""name"": ""River Avon Heritage Trail"", ""source"": ""GPS"", ""surface"": ""wood""}"
941604875,Walkable Bridge,51.5398437,-0.1816984,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""note"": ""Need to explore this."", ""source"": ""Bing""}"
1049698537,Walkable Bridge,57.0167067,-3.0154858,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1"", ""name"": ""Mounth Road""}"
62491687,Walkable Bridge,52.9216948,-3.4367518,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1""}"
384169111,Walkable Bridge,51.0228623,-3.0188083,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""foot"": ""designated"", ""highway"": ""footway"", ""layer"": ""1"", ""prow_ref"": ""T 10/5""}"
1056688145,Walkable Bridge,51.972179,0.7737254,"{""bridge"": ""yes"", ""foot"": ""yes"", ""footway"": ""sidewalk"", ""highway"": ""footway"", ""layer"": ""1"", ""surface"": ""paved""}"
39122014,Walkable Bridge,54.8481337,-1.8823995,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""highway"": ""footway"", ""layer"": ""1""}"
481442732,Walkable Bridge,55.8176116,-3.2575734,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1"", ""surface"": ""wood""}"
91803047,Walkable Bridge,51.5236355,-2.5329226,"{""bicycle"": ""yes"", ""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1""}"
486583482,Walkable Bridge,52.3381402,-2.2739695,"{""bicycle"": ""no"", ""bridge"": ""yes"", ""highway"": ""path"", ""horse"": ""no"", ""layer"": ""1"", ""name"": ""Tesco Footbridge"", ""surface"": ""asphalt""}"
370042697,Walkable Bridge,51.6695729,-3.0144799,"{""bridge"": ""yes"", ""highway"": ""cycleway"", ""layer"": ""1""}"
218397105,Walkable Bridge,53.3786795,-2.9149171,"{""bridge"": ""yes"", ""highway"": ""footway"", ""surface"": ""asphalt""}"
467604715,Walkable Bridge,52.8164413,-0.9469384,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""highway"": ""footway"", ""layer"": ""1"", ""source"": ""survey"", ""source:designation"": ""survey"", ""surface"": ""wood""}"
482110189,Walkable Bridge,55.7760442,-4.141932,"{""bridge"": ""yes"", ""highway"": ""footway""}"
1189978160,Walkable Bridge,51.739017,-0.076822,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""lit"": ""no"", ""surface"": ""wood""}"
657872545,Walkable Bridge,53.7090391,-0.5427021,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""foot"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""prow_ref"": ""Welton FP 19"", ""source"": ""Bing"", ""surface"": ""dirt""}"
1453446856,Walkable Bridge,53.5162387,-2.8996664,"{""bridge"": ""yes"", ""footway"": ""sidewalk"", ""highway"": ""footway"", ""layer"": ""1"", ""surface"": ""asphalt""}"
29113682,Walkable Bridge,51.8078371,1.1621103,"{""bicycle"": ""no"", ""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""note"": ""no cycling signed at north end. No motorbikes sign at southern end""}"
107915212,Walkable Bridge,53.0189451,-1.3978779,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""foot"": ""yes"", ""highway"": ""footway"", ""source"": ""GPS""}"
379378522,Walkable Bridge,52.4416679,-1.5763313,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""highway"": ""footway"", ""prow_ref"": ""M245""}"
144940657,Walkable Bridge,51.4125106,-2.5200702,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""foot"": ""designated"", ""highway"": ""footway"", ""layer"": ""1"", ""prow_ref"": ""BA8/31""}"
32467798,Walkable Bridge,53.2125285,-1.3124187,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""foot"": ""yes"", ""highway"": ""footway""}"
1226993000,Walkable Bridge,51.9163011,0.8272608,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""surface"": ""ground""}"
722681550,Walkable Bridge,53.6819175,-2.3260072,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""foot"": ""designated"", ""highway"": ""footway"", ""layer"": ""1"", ""prow_ref"": ""Haslingden FP 396""}"
655465152,Walkable Bridge,54.4446193,-0.9641747,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""name"": ""Tower Bridge""}"
974808179,Walkable Bridge,50.555473,-3.6694783,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1""}"
363768687,Walkable Bridge,51.5608734,0.1182132,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1""}"
375866547,Walkable Bridge,52.3161297,1.2819413,"{""bicycle"": ""no"", ""bridge"": ""yes"", ""designation"": ""public_footpath"", ""foot"": ""designated"", ""highway"": ""path"", ""horse"": ""no"", ""prow_ref"": ""Stradbroke FP 41"", ""source:designation"": ""suffolk_county_council_prow_gis_data"", ""source:prow_ref"": ""suffolk_county_council_prow_gis_data"", ""surface"": ""unpaved""}"
816549172,Walkable Bridge,50.9435226,-0.1014307,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""foot"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""prow_ref"": ""Ditchling FP 21"", ""source:prow_ref"": ""east_sussex_county_council_prow_gis_data""}"
575660961,Walkable Bridge,51.3538473,-1.3917124,"{""bridge"": ""boardwalk"", ""designation"": ""public_footpath"", ""highway"": ""footway""}"
22947568,Walkable Bridge,51.773551,-1.4881244,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1""}"
111661221,Walkable Bridge,53.1097736,-1.4551692,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""foot"": ""yes"", ""highway"": ""footway"", ""source"": ""GPS""}"
231023118,Walkable Bridge,51.2361325,-0.3280459,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""name"": ""FP 75"", ""surface"": ""asphalt""}"
229204607,Walkable Bridge,51.183554,-0.3036209,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""highway"": ""path"", ""layer"": ""1"", ""level"": ""1""}"
1061364295,Walkable Bridge,51.8603096,-0.3429345,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""foot"": ""designated"", ""highway"": ""footway"", ""layer"": ""1"", ""lit"": ""no"", ""prow_ref"": ""Kimpton FP 44"", ""source:prow_ref"": ""hertfordshire_county_council_prow_gis_data"", ""surface"": ""wood""}"
1506860916,Walkable Bridge,53.1140731,-4.122098,"{""bridge"": ""yes"", ""footway"": ""sidewalk"", ""highway"": ""footway"", ""layer"": ""1""}"
77810533,Walkable Bridge,54.409047,-0.532866,"{""bicycle"": ""designated"", ""bridge"": ""yes"", ""foot"": ""designated"", ""highway"": ""cycleway"", ""layer"": ""1"", ""segregated"": ""no"", ""source"": ""survey""}"
1257222224,Walkable Bridge,52.8526703,-3.7230543,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1""}"
257122372,Walkable Bridge,51.3589674,-1.6439175,"{""bridge"": ""yes"", ""bridge:ref"": ""102"", ""highway"": ""footway"", ""layer"": ""1""}"
24615736,Walkable Bridge,52.4280698,-1.9377219,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1""}"
825972207,Walkable Bridge,54.7202905,-1.8570931,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""highway"": ""path"", ""layer"": ""1"", ""prow_ref"": ""Wolsingham FP 125""}"
32547881,Walkable Bridge,50.7264822,-3.4850031,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1""}"
366837089,Walkable Bridge,51.8195277,-0.8477265,"{""bridge"": ""yes"", ""check_date:surface"": ""2026-01-25"", ""highway"": ""footway"", ""surface"": ""wood""}"
360168282,Walkable Bridge,52.3877846,-1.6266023,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""highway"": ""footway"", ""layer"": ""1"", ""source"": ""survey"", ""surface"": ""unpaved""}"
1025809828,Walkable Bridge,55.9114837,-4.3412198,"{""bridge"": ""yes"", ""bridge:name"": ""Footbridge"", ""highway"": ""footway"", ""layer"": ""1"", ""surface"": ""asphalt""}"
126828381,Walkable Bridge,52.5699847,-1.6972177,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1""}"
201674128,Walkable Bridge,53.7851435,-1.5740893,"{""bridge"": ""viaduct"", ""highway"": ""path"", ""informal"": ""yes"", ""layer"": ""1"", ""source"": ""npe;Bing""}"
688460813,Walkable Bridge,55.336754,-2.1008448,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""surface"": ""metal""}"
31349400,Walkable Bridge,53.194786,-2.7971106,"{""bridge"": ""yes"", ""foot"": ""permissive"", ""highway"": ""path"", ""layer"": ""1"", ""note"": ""proposed new route of Cotton Edmunds RB 7 to new bridge - already walkable""}"
921979393,Walkable Bridge,56.0371705,-3.5068851,"{""bridge"": ""yes"", ""fixme"": ""length of bridge estimated"", ""heritage"": ""yes"", ""highway"": ""path"", ""layer"": ""1"", ""lit"": ""no"", ""name"": ""Shell Road"", ""wikidata"": ""Q17816261""}"
1249081374,Walkable Bridge,53.3689283,-0.004651,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""surface"": ""paved""}"
255927931,Walkable Bridge,52.2664158,-3.8993591,"{""abandoned:railway"": ""rail"", ""bicycle"": ""designated"", ""bridge"": ""yes"", ""electrified"": ""no"", ""foot"": ""designated"", ""gauge"": ""1435"", ""highway"": ""cycleway"", ""layer"": ""1"", ""railway"": ""abandoned"", ""railway:name"": ""Carmarthen to Aberystwyth Line"", ""railway:ref"": ""AYT"", ""surface"": ""compacted""}"
301065775,Walkable Bridge,50.9878394,-3.246335,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""foot"": ""designated"", ""highway"": ""footway"", ""layer"": ""1"", ""prow_ref"": ""WG 17/14""}"
1096799850,Walkable Bridge,53.8386016,-2.2123306,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1""}"
1213881330,Walkable Bridge,53.6114084,-1.8808498,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""foot"": ""designated"", ""highway"": ""footway"", ""layer"": ""1""}"
32398956,Walkable Bridge,50.8785617,-1.1403441,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""foot"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""level"": ""1""}"
1327542900,Walkable Bridge,53.7951051,-2.5860883,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1""}"
28570996,Walkable Bridge,52.151526,-0.5196801,"{""bridge"": ""yes"", ""created_by"": ""JOSM"", ""foot"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""lit"": ""no"", ""surface"": ""concrete""}"
1373177741,Walkable Bridge,54.8588252,-2.1423029,"{""bridge"": ""yes"", ""foot"": ""yes"", ""highway"": ""path""}"
113525449,Walkable Bridge,52.2127249,-1.9782413,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1""}"
345794813,Walkable Bridge,53.2179767,-1.3869065,"{""bridge"": ""yes"", ""designation"": ""public_footpath"", ""foot"": ""yes"", ""highway"": ""footway""}"
1169657887,Walkable Bridge,52.192043,0.0449972,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1""}"
392897767,Mountain Peak,51.8745264,-2.7861049,"{""name"": ""Coed Angred Hill"", ""natural"": ""peak"", ""tourism"": ""viewpoint""}"
8220333318,Mountain Peak,54.8351598,-4.463208,"{""name"": ""Kirkland Hill"", ""natural"": ""peak""}"
10094923543,Mountain Peak,51.8983996,-3.230019,"{""direction"": ""both"", ""ele"": ""363"", ""name"": ""Pen-yr-heol-las"", ""natural"": ""peak"", ""tourism"": ""viewpoint""}"
2198931957,Mountain Peak,55.4181625,-2.7660928,"{""natural"": ""peak""}"
2167142793,Mountain Peak,55.0385585,-2.1947009,"{""name"": ""Teppermoor Hill"", ""natural"": ""peak""}"
1132414364,Mountain Peak,55.5456553,-5.2584628,"{""ele"": ""512"", ""name"": ""Ard Beinn"", ""natural"": ""peak"", ""wikidata"": ""Q8076495"", ""wikipedia"": ""en:\u00c0rd Bheinn""}"
13382172813,Mountain Peak,60.4176702,-1.2468225,"{""ele"": ""204"", ""name"": ""Hill of Oxnabool"", ""natural"": ""peak""}"
289419235,Mountain Peak,55.8339778,-3.306169,"{""ele"": ""534"", ""name"": ""East Kip"", ""natural"": ""peak"", ""wikidata"": ""Q19278728""}"
672976888,Mountain Peak,52.4112656,0.7538294,"{""name"": ""Castle Hill"", ""natural"": ""peak""}"
2700149049,Mountain Peak,56.7204291,-5.6609597,"{""ele"": ""572"", ""name"": ""Beinn an Albannaich"", ""natural"": ""peak""}"
7006809629,Mountain Peak,55.7588266,-4.4173841,"{""ele"": ""230"", ""name"": ""Castle Hill"", ""natural"": ""peak""}"
325324702,Mountain Peak,51.8303487,-2.1572624,"{""description"": ""Site of the famous Cheeserolling"", ""ele"": ""240"", ""name"": ""Cooper's Hill"", ""natural"": ""peak"", ""note"": ""Elevation of 240 is a rough guess based on 800ft above sea level mentioned in an out-of-copyright text"", ""source"": ""NPE+personal knowledge"", ""source:name"": ""OS_OpenMap_Local; NLS"", ""wikidata"": ""Q65130005""}"
1141845247,Mountain Peak,55.9724994,-5.149784,"{""ele"": ""394"", ""name"": ""Ceag nam Fitheach"", ""natural"": ""peak""}"
10880386156,Mountain Peak,51.2516647,-0.3017555,"{""ele"": ""190"", ""name"": ""Flint Hill"", ""natural"": ""peak""}"
29442188,Mountain Peak,52.5173471,-3.7311244,"{""ele"": ""551"", ""name"": ""Banc Bugeilyn"", ""natural"": ""peak"", ""source"": ""Bing"", ""wikidata"": ""Q4854040"", ""wikipedia"": ""en:Banc Bugeilyn""}"
3547182915,Mountain Peak,55.9525207,-3.2734605,"{""ele"": ""158"", ""natural"": ""peak""}"
8285279493,Mountain Peak,57.1338742,-2.2895288,"{""name"": ""Hill of Ord"", ""natural"": ""peak""}"
431431642,Mountain Peak,54.0171161,-2.1510882,"{""ele"": ""187.1"", ""man_made"": ""survey_point"", ""natural"": ""peak"", ""source"": ""NPE""}"
2198931999,Mountain Peak,55.5179675,-2.7780991,"{""natural"": ""peak""}"
29543428,Mountain Peak,50.8981407,-0.1949124,"{""ele"": ""204"", ""name"": ""Newtimber Hill"", ""natural"": ""peak"", ""source"": ""NPE""}"
1640721980,Mountain Peak,55.6527464,-3.8561992,"{""name"": ""Dillar Hill"", ""natural"": ""peak""}"
9248683746,Mountain Peak,51.3548796,-1.5119616,"{""ele"": ""261"", ""name"": ""Ham Hill"", ""natural"": ""peak""}"
561509098,Mountain Peak,56.3433771,-4.5216609,"{""name"": ""Stob Invercarnaig"", ""natural"": ""peak"", ""source"": ""local_knowledge""}"
29274768,Mountain Peak,52.3171419,-3.4051215,"{""created_by"": ""POI Editor"", ""name"": ""Camlo Hill"", ""natural"": ""peak"", ""source"": ""npe""}"
3530257036,Mountain Peak,55.7050162,-3.4654129,"{""ele"": ""405"", ""name"": ""Newholm Hill"", ""natural"": ""peak""}"
13382172708,Mountain Peak,60.4067214,-1.2711051,"{""ele"": ""230"", ""name"": ""Hill of Dale"", ""natural"": ""peak""}"
5147742054,Mountain Peak,50.7050836,-2.4060764,"{""name"": ""Frome Hill"", ""natural"": ""peak""}"
8179461145,Mountain Peak,55.0081451,-3.987015,"{""name"": ""White Hill"", ""natural"": ""peak""}"
268673468,Mountain Peak,56.0046459,-4.1310004,"{""corbett"": ""no"", ""ele"": ""480"", ""graham"": ""no"", ""munro"": ""no"", ""name"": ""Black Hill"", ""natural"": ""peak""}"
13382153942,Mountain Peak,60.2597716,-1.4023343,"{""ele"": ""91"", ""name"": ""Brecks Hill"", ""natural"": ""peak""}"
432653855,Mountain Peak,54.4592921,-0.9318895,"{""name"": ""Didderhowe"", ""natural"": ""peak"", ""source"": ""NPE""}"
13360109437,Mountain Peak,60.6400575,-1.1420747,"{""ele"": ""105"", ""name"": ""Lee of Vollister"", ""natural"": ""peak""}"
3526058896,Mountain Peak,53.3798,-1.5137934,"{""name"": ""Tapton Hill"", ""natural"": ""peak""}"
8808797457,Mountain Peak,52.7384006,-1.9372892,"{""natural"": ""peak""}"
12379191945,Mountain Peak,54.2926982,-2.8260626,"{""name"": ""Savin Hill"", ""natural"": ""peak""}"
29730535,Mountain Peak,52.5325874,-3.1629048,"{""communication:amateur_radio:sota"": ""GW/MW-031"", ""communication:amateur_radio:sota:points"": ""1"", ""created_by"": ""POI Editor"", ""name"": ""Caeliber"", ""natural"": ""peak"", ""source"": ""npe""}"
7649856792,Mountain Peak,52.0555929,-2.691747,"{""natural"": ""peak"", ""note"": ""Highest point in The Quarry. No tree cover - natural bowl - used as meeting point and seating area""}"
4798935837,Mountain Peak,56.6539581,-6.4926983,"{""ele"": ""60"", ""name"": ""C\u00e0rnan M\u00f2ra"", ""natural"": ""peak""}"
13362348424,Mountain Peak,60.5239831,-1.5183292,"{""ele"": ""126"", ""name"": ""Turning Hill"", ""natural"": ""peak""}"
8727474225,Mountain Peak,52.695549,-3.601614,"{""ele"": ""430"", ""name"": ""Moel Gethin"", ""natural"": ""peak""}"
11298038772,Mountain Peak,54.5030798,-1.0249151,"{""communication:amateur_radio:sota"": ""G/TW-003"", ""communication:amateur_radio:sota:points"": ""1"", ""ele"": ""328"", ""name"": ""Gisborough Moor"", ""natural"": ""peak""}"
1779626900,Mountain Peak,56.0413285,-5.7781494,"{""ele"": ""80"", ""name"": ""Cnoc a' Mhulinn M\u00f2r"", ""natural"": ""peak""}"
1507856091,Mountain Peak,56.1045777,-5.7722395,"{""ele"": ""207"", ""name"": ""Clachaig Mh\u00f2r"", ""natural"": ""peak""}"
768149164,Mountain Peak,54.6048668,-2.0976258,"{""name"": ""Limestone Hill"", ""natural"": ""peak"", ""source"": ""OS OpenData StreetView""}"
2207571648,Mountain Peak,55.7010323,-2.4241592,"{""ele"": ""169"", ""name"": ""Elwart Law"", ""natural"": ""peak""}"
11682722556,Mountain Peak,52.5600225,-2.7658471,"{""ele"": ""327"", ""name"": ""Little Caradoc"", ""natural"": ""peak""}"
3626693113,Mountain Peak,55.857253,-5.5510183,"{""corbett"": ""no"", ""ele"": ""477"", ""graham"": ""no"", ""marilyn"": ""no"", ""munro"": ""no"", ""name"": ""Meall Reamhar"", ""natural"": ""peak""}"
347193866,Mountain Peak,51.83594,-2.5868074,"{""ele"": ""225"", ""natural"": ""peak"", ""source"": ""NPE""}"
2794349918,Mountain Peak,56.9506169,-4.8224391,"{""communication:amateur_radio:sota"": ""GM/CS-089"", ""communication:amateur_radio:sota:points"": ""2"", ""corbett"": ""no"", ""ele"": ""684"", ""graham"": ""yes"", ""marilyn"": ""yes"", ""munro"": ""no"", ""name"": ""Leana Mh\u00f2r"", ""natural"": ""peak"", ""prominence"": ""169""}"
1215273373,Mountain Peak,50.4928193,-3.975722,"{""name"": ""Higher Hartor"", ""natural"": ""peak""}"
2681104983,Mountain Peak,56.2971122,-3.9881271,"{""ele"": ""372"", ""name"": ""Meall a' Choire Riabhaich"", ""natural"": ""peak""}"
2704166420,Mountain Peak,57.0941096,-4.6152069,"{""communication:amateur_radio:sota"": ""GM/CS-072"", ""communication:amateur_radio:sota:points"": ""4"", ""corbett"": ""yes"", ""ele"": ""817"", ""graham"": ""no"", ""marilyn"": ""yes"", ""munro"": ""no"", ""name"": ""C\u00e0rn a' Chuilinn"", ""natural"": ""peak"", ""prominence"": ""178""}"
29750241,Mountain Peak,52.7910275,-3.2567961,"{""ele"": ""389"", ""name"": ""Mynydd y Glyn"", ""natural"": ""peak"", ""source"": ""npe""}"
262682,Mountain Peak,51.1154519,-0.7158438,"{""name"": ""Gibbet Hill"", ""natural"": ""peak"", ""wikidata"": ""Q5558875"", ""wikipedia"": ""en:Gibbet Hill, Hindhead""}"
3475077371,Mountain Peak,56.7357806,-3.7399473,"{""ele"": ""627"", ""natural"": ""peak""}"
29728742,Mountain Peak,54.4779848,-2.9315174,"{""ele"": ""654"", ""name"": ""Middle Dodd"", ""natural"": ""peak"", ""source"": ""https://www.hill-bagging.co.uk/hill-view/?rf=2564"", ""wikidata"": ""Q6841306"", ""wikipedia"": ""en:Middle Dodd""}"
12410433727,Mountain Peak,55.719791,-4.4468435,"{""name"": ""Black Law"", ""natural"": ""peak""}"
4145047823,Mountain Peak,56.3185376,-6.4187198,"{""ele"": ""81"", ""name"": ""Cnoc Druidean"", ""natural"": ""peak""}"
702386785,Mountain Peak,52.4575233,-2.8835634,"{""name"": ""Wart Hill"", ""natural"": ""peak"", ""source"": ""GPS Survey"", ""source:name"": ""OS_OpenData_StreetView""}"
2328317145,Mountain Peak,56.7721206,-3.1652886,"{""communication:amateur_radio:sota"": ""GM/ES-048"", ""communication:amateur_radio:sota:points"": ""2"", ""corbett"": ""no"", ""ele"": ""609"", ""graham"": ""yes"", ""marilyn"": ""yes"", ""munro"": ""no"", ""name"": ""Corwharn"", ""natural"": ""peak"", ""prominence"": ""152""}"
2683422167,Mountain Peak,55.4594908,-3.3236296,"{""ele"": ""760"", ""ele:ft"": ""2493"", ""munro"": ""no"", ""name"": ""Nickies Knowe"", ""natural"": ""peak""}"
8735002808,Mountain Peak,52.906914,-3.48611,"{""ele"": ""447"", ""name"": ""Cefn Coch"", ""natural"": ""peak"", ""wikidata"": ""Q106709784""}"
2689610081,Mountain Peak,55.9614066,-4.4670519,"{""ele"": ""400"", ""ele:ft"": ""1313"", ""name"": ""Fynloch Hill"", ""natural"": ""peak""}"
3475077366,Mountain Peak,56.7326663,-3.7487342,"{""ele"": ""600"", ""name"": ""Meall Uaine"", ""natural"": ""peak""}"
2776438770,Mountain Peak,50.6159554,-2.1077006,"{""ele"": ""184"", ""name"": ""Smedmore Hill"", ""natural"": ""peak"", ""source"": ""NLS - OS 1-inch 7th Series 1955-61""}"
2681104981,Mountain Peak,56.2849203,-3.9586014,"{""ele"": ""406"", ""name"": ""Cromlet"", ""natural"": ""peak""}"
3522774323,Mountain Peak,52.3828556,-2.0236378,"{""name"": ""Stock Hill"", ""natural"": ""peak""}"
2195181707,Mountain Peak,55.8285862,-2.709219,"{""ele"": ""513"", ""ele:ft"": ""1683"", ""name"": ""Seenes law"", ""natural"": ""peak""}"
9406286298,Mountain Peak,57.1908995,-4.8021942,"{""name"": ""Cnoc Liath"", ""natural"": ""peak""}"
10012274905,Mountain Peak,51.3287435,-1.6192928,"{""ele"": ""217"", ""natural"": ""peak""}"
535323814,Mountain Peak,55.2355075,-3.4530128,"{""ele"": ""226"", ""natural"": ""peak""}"
410141511,Mountain Peak,54.1827688,-2.0449379,"{""man_made"": ""survey_point"", ""name"": ""Tor Mere Top"", ""natural"": ""peak"", ""source"": ""NPE;OS 1:25k""}"
8938887343,Mountain Peak,50.9248966,-2.7185247,"{""ele"": ""130"", ""name"": ""East Chinnock Hill"", ""natural"": ""peak""}"
2870309460,Mountain Peak,58.2580467,-6.4962714,"{""corbett"": ""no"", ""ele"": ""280"", ""graham"": ""no"", ""marilyn"": ""no"", ""munro"": ""no"", ""name"": ""Beinn Bharabhais"", ""natural"": ""peak""}"
1958892308,Mountain Peak,55.3412408,-2.5351994,"{""natural"": ""peak""}"
2437253497,Mountain Peak,56.8277517,-2.7022938,"{""ele"": ""202"", ""name"": ""The Blair"", ""natural"": ""peak""}"
11920667756,Mountain Peak,54.3339183,-2.8581775,"{""ele"": ""215"", ""name"": ""Lord's Lot"", ""natural"": ""peak""}"
13362348438,Mountain Peak,60.5178553,-1.3924644,"{""ele"": ""70"", ""name"": ""Hill of Voe"", ""natural"": ""peak""}"
312060897,Mountain Peak,51.3239909,-2.8794828,"{""name"": ""Banwell Hill"", ""natural"": ""peak"", ""source"": ""New Popular Edition""}"
3513621618,Mountain Peak,53.3836798,-2.3672579,"{""name"": ""The Devisdale"", ""natural"": ""peak""}"
2195181753,Mountain Peak,55.8753093,-2.3756695,"{""ele"": ""232"", ""natural"": ""peak""}"
13381261818,Mountain Peak,52.2576604,-0.9265352,"{""ele"": ""102"", ""name"": ""Dallington Hill"", ""natural"": ""peak""}"
1302069809,Mountain Peak,56.2111893,-4.6374235,"{""communication:amateur_radio:sota"": ""GM/SS-102"", ""communication:amateur_radio:sota:points"": ""2"", ""corbett"": ""no"", ""description"": ""Roundness of the hill"", ""ele"": ""632"", ""graham"": ""yes"", ""marilyn"": ""yes"", ""munro"": ""no"", ""name"": ""Cruinn a' Bheinn"", ""natural"": ""peak"", ""prominence"": ""177"", ""wikidata"": ""Q13127566""}"
4512892078,Mountain Peak,53.4284813,-4.4256718,"{""ele"": ""60"", ""name"": ""Dinas Gynfor"", ""natural"": ""peak"", ""wikidata"": ""Q106710338""}"
11144542291,Mountain Peak,51.4979419,-2.5380886,"{""ele"": ""79"", ""name"": ""Sims' Hill"", ""natural"": ""peak""}"
4726235517,Mountain Peak,53.6463934,-2.1506168,"{""name"": ""Ciss Hill"", ""natural"": ""peak""}"
2108820617,Mountain Peak,57.2367733,-3.8313959,"{""alt_name"": ""Kettle Hill"", ""ele"": ""577"", ""name"": ""Beinn Ghuilbin"", ""natural"": ""peak"", ""source"": ""OS7""}"
2665965345,Mountain Peak,53.3940976,-0.1724361,"{""natural"": ""peak"", ""source"": ""Bing""}"
2807475951,Mountain Peak,56.6874493,-6.1528627,"{""corbett"": ""no"", ""ele"": ""172"", ""graham"": ""no"", ""munro"": ""no"", ""natural"": ""peak""}"
2723859289,Mountain Peak,56.603306,-5.5881775,"{""communication:amateur_radio:sota"": ""GM/WS-203"", ""communication:amateur_radio:sota:points"": ""4"", ""corbett"": ""no"", ""ele"": ""739"", ""graham"": ""yes"", ""marilyn"": ""yes"", ""munro"": ""no"", ""name"": ""Beinn Mheadhoin"", ""natural"": ""peak"", ""prominence"": ""568"", ""wikidata"": ""Q65071959""}"
3613069242,Mountain Peak,51.7418471,-3.1973968,"{""ele"": ""427"", ""name"": ""Craig Rhiwargan"", ""name:cy"": ""Craig Rhiwargan"", ""natural"": ""peak""}"
